id,name,slug,party_key,party_label,chamber,constituency,photo_url,source_url,active,review_status
mep-257117-adrian-george-axinia,Adrian-George Axinia,adrian-george-axinia,AUR,AUR,Parlamentul European,Romania,/photos/portraits/mep-257117-adrian-george-axinia.jpg,https://www.europarl.europa.eu/meps/en/257117,true,approved
mep-257110-dan-barna,Dan Barna,dan-barna,USR,USR,Parlamentul European,Romania,/photos/portraits/mep-257110-dan-barna.jpg,https://www.europarl.europa.eu/meps/en/257110,true,approved
mep-197658-dragos-benea,Dragoş Benea,dragos-benea,PSD,PSD,Parlamentul European,Romania,/photos/portraits/mep-197658-dragos-benea.jpg,https://www.europarl.europa.eu/meps/en/197658,true,approved
mep-197636-ioan-rares-bogdan,Ioan-Rareş Bogdan,ioan-rares-bogdan,PNL,PNL,Parlamentul European,Romania,/photos/portraits/mep-197636-ioan-rares-bogdan.jpg,https://www.europarl.europa.eu/meps/en/197636,true,approved
mep-125012-daniel-buda,Daniel Buda,daniel-buda,PNL,PNL,Parlamentul European,Romania,/photos/portraits/mep-125012-daniel-buda.jpg,https://www.europarl.europa.eu/meps/en/125012,true,approved
mep-257100-gheorghe-carciu,Gheorghe Cârciu,gheorghe-carciu,PSD,PSD,Parlamentul European,Romania,/photos/portraits/mep-257100-gheorghe-carciu.jpg,https://www.europarl.europa.eu/meps/en/257100,true,approved
mep-40224-andi-cristea,Andi Cristea,andi-cristea,PSD,PSD,Parlamentul European,Romania,/photos/portraits/mep-40224-andi-cristea.jpg,https://www.europarl.europa.eu/meps/en/40224,true,approved
mep-33998-vasile-dincu,Vasile Dîncu,vasile-dincu,PSD,PSD,Parlamentul European,Romania,/photos/portraits/mep-33998-vasile-dincu.jpg,https://www.europarl.europa.eu/meps/en/33998,true,approved
mep-197649-gheorghe-falca,Gheorghe Falcă,gheorghe-falca,PNL,PNL,Parlamentul European,Romania,/photos/portraits/mep-197649-gheorghe-falca.jpg,https://www.europarl.europa.eu/meps/en/197649,true,approved
mep-257098-gabriela-firea,Gabriela Firea,gabriela-firea,PSD,PSD,Parlamentul European,Romania,/photos/portraits/mep-257098-gabriela-firea.jpg,https://www.europarl.europa.eu/meps/en/257098,true,approved
mep-124785-maria-grapini,Maria Grapini,maria-grapini,PUSL,PUSL,Parlamentul European,Romania,/photos/portraits/mep-124785-maria-grapini.jpg,https://www.europarl.europa.eu/meps/en/124785,true,approved
mep-197646-mircea-gheorghe-hava,Mircea-Gheorghe Hava,mircea-gheorghe-hava,PNL,PNL,Parlamentul European,Romania,/photos/portraits/mep-197646-mircea-gheorghe-hava.jpg,https://www.europarl.europa.eu/meps/en/197646,true,approved
mep-257120-diana-iovanovici-sosoaca,Diana Iovanovici Şoşoacă,diana-iovanovici-sosoaca,SOS,S.O.S.,Parlamentul European,Romania,/photos/portraits/mep-257120-diana-iovanovici-sosoaca.jpg,https://www.europarl.europa.eu/meps/en/257120,true,approved
mep-257118-luis-vicentiu-lazarus,Luis-Vicențiu Lazarus,luis-vicentiu-lazarus,DREPTATE_FRATIE,D&F,Parlamentul European,Romania,/photos/portraits/mep-257118-luis-vicentiu-lazarus.jpg,https://www.europarl.europa.eu/meps/en/257118,true,approved
mep-197653-claudiu-manda,Claudiu Manda,claudiu-manda,PSD,PSD,Parlamentul European,Romania,/photos/portraits/mep-197653-claudiu-manda.jpg,https://www.europarl.europa.eu/meps/en/197653,true,approved
mep-197647-dan-stefan-motreanu,Dan-Ştefan Motreanu,dan-stefan-motreanu,PNL,PNL,Parlamentul European,Romania,/photos/portraits/mep-197647-dan-stefan-motreanu.jpg,https://www.europarl.europa.eu/meps/en/197647,true,approved
mep-124802-siegfried-muresan,Siegfried Mureşan,siegfried-muresan,PNL,PNL,Parlamentul European,Romania,/photos/portraits/mep-124802-siegfried-muresan.jpg,https://www.europarl.europa.eu/meps/en/124802,true,approved
mep-257103-stefan-musoiu,Ştefan Muşoiu,stefan-musoiu,PSD,PSD,Parlamentul European,Romania,/photos/portraits/mep-257103-stefan-musoiu.jpg,https://www.europarl.europa.eu/meps/en/257103,true,approved
mep-88882-victor-negrescu,Victor Negrescu,victor-negrescu,PSD,PSD,Parlamentul European,Romania,/photos/portraits/mep-88882-victor-negrescu.jpg,https://www.europarl.europa.eu/meps/en/88882,true,approved
mep-124784-dan-nica,Dan Nica,dan-nica,PSD,PSD,Parlamentul European,Romania,/photos/portraits/mep-124784-dan-nica.jpg,https://www.europarl.europa.eu/meps/en/124784,true,approved
mep-257115-gheorghe-piperea,Gheorghe Piperea,gheorghe-piperea,AUR,AUR,Parlamentul European,Romania,/photos/portraits/mep-257115-gheorghe-piperea.jpg,https://www.europarl.europa.eu/meps/en/257115,true,approved
mep-257107-virgil-daniel-popescu,Virgil-Daniel Popescu,virgil-daniel-popescu,PNL,PNL,Parlamentul European,Romania,/photos/portraits/mep-257107-virgil-daniel-popescu.jpg,https://www.europarl.europa.eu/meps/en/257107,true,approved
mep-58766-nicolae-stefanuta,Nicolae Ștefănuță,nicolae-stefanuta,NEAFILIATI,Neafiliati,Parlamentul European,Romania,/photos/portraits/mep-58766-nicolae-stefanuta.jpg,https://www.europarl.europa.eu/meps/en/58766,true,approved
mep-257119-serban-dimitrie-sturdza,Şerban Dimitrie Sturdza,serban-dimitrie-sturdza,PAC,PAC,Parlamentul European,Romania,/photos/portraits/mep-257119-serban-dimitrie-sturdza.jpg,https://www.europarl.europa.eu/meps/en/257119,true,approved
mep-257114-claudiu-richard-tarziu,Claudiu-Richard Târziu,claudiu-richard-tarziu,PAC,PAC,Parlamentul European,Romania,/photos/portraits/mep-257114-claudiu-richard-tarziu.jpg,https://www.europarl.europa.eu/meps/en/257114,true,approved
mep-257116-georgiana-teodorescu,Georgiana Teodorescu,georgiana-teodorescu,AUR,AUR,Parlamentul European,Romania,/photos/portraits/mep-257116-georgiana-teodorescu.jpg,https://www.europarl.europa.eu/meps/en/257116,true,approved
mep-197655-cristian-terhes,Cristian Terheş,cristian-terhes,PNCR,PNCR,Parlamentul European,Romania,/photos/portraits/mep-197655-cristian-terhes.jpg,https://www.europarl.europa.eu/meps/en/197655,true,approved
mep-197672-eugen-tomac,Eugen Tomac,eugen-tomac,PMP,PMP,Parlamentul European,Romania,/photos/portraits/mep-197672-eugen-tomac.jpg,https://www.europarl.europa.eu/meps/en/197672,true,approved
mep-198183-mihai-tudose,Mihai Tudose,mihai-tudose,PSD,PSD,Parlamentul European,Romania,/photos/portraits/mep-198183-mihai-tudose.jpg,https://www.europarl.europa.eu/meps/en/198183,true,approved
mep-37324-adina-valean,Adina Vălean,adina-valean,PNL,PNL,Parlamentul European,Romania,/photos/portraits/mep-37324-adina-valean.jpg,https://www.europarl.europa.eu/meps/en/37324,true,approved
mep-257112-vlad-vasile-voiculescu,Vlad Vasile-Voiculescu,vlad-vasile-voiculescu,USR,USR,Parlamentul European,Romania,/photos/portraits/mep-257112-vlad-vasile-voiculescu.jpg,https://www.europarl.europa.eu/meps/en/257112,true,approved
mep-98582-lorant-vincze,Loránt Vincze,lorant-vincze,UDMR,UDMR,Parlamentul European,Romania,/photos/portraits/mep-98582-lorant-vincze.jpg,https://www.europarl.europa.eu/meps/en/98582,true,approved
mep-39725-iuliu-winkler,Iuliu Winkler,iuliu-winkler,UDMR,UDMR,Parlamentul European,Romania,/photos/portraits/mep-39725-iuliu-winkler.jpg,https://www.europarl.europa.eu/meps/en/39725,true,approved
